Year,Key,Afghanistan,Albania,Algeria,American Samoa,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,"Bahamas, The",Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,Colombia,Comoros,"Congo, Dem. Rep.","Congo, Rep.",Costa Rica,Cote d'Ivoire,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,"Egypt, Arab Rep.",El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faroe Islands,Fiji,Finland,France,French Polynesia,Gabon,"Gambia, The",Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,"Hong Kong SAR, China",Hungary,Iceland,India,Indonesia,"Iran, Islamic Rep.",Iraq,Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kiribati,"Korea, Dem. People's Rep.","Korea, Rep.",Kosovo,Kuwait,Kyrgyz Republic,Lao PDR,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,"Macao SAR, China",Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Marshall Islands,Mauritania,Mauritius,Mexico,"Micronesia, Fed. Sts.",Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nauru,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Northern Mariana Islands,Norway,Oman,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Romania,Russian Federation,Rwanda,Samoa,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Sint Maarten (Dutch part),Slovak Republic,Slovenia,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,St. Kitts and Nevis,St. Lucia,St. Martin (French part),St. Vincent and the Grenadines,Sudan,Suriname,Sweden,Switzerland,Syrian Arab Republic,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turkmenistan,Turks and Caicos Islands,Tuvalu,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vanuatu,"Venezuela, RB",Vietnam,Virgin Islands (U.S.),West Bank and Gaza,"Yemen, Rep.",Zambia,Zimbabwe
2017,Rural,97.09197324,100,99.03723618,,100,,100,100,99.52897521,100,100,100,100,100,100,81.57102994,100,100,100,91.01135783,17.19218768,100,96.76015566,74.8204366,100,30.96485131,99.16959317,100,100,100,,1.658407409,86.6184368,86.08934338,22.5128269,100,100,2.118870306,4.099816766,100,100,100,92.74033965,72.9907133,1,10.8891759,98.86716406,38.25307608,100,96.75916691,100,100,100,100,26.29509433,100,100,97.79796324,100,91.34116605,3.154853593,32.58824128,100,69.65819653,30.97068631,100,91.4310794,100,100,100,,20.51822042,100,100,65.33245211,100,100,100,,100,89.60656156,8.19888798,11.26754534,88.21662196,2.037366524,71.84864075,100,100,100,89.10082897,96.03035861,99.76567992,99.45248769,100,100,100,100,94.90051987,100,100,100,45.97829693,100,54.22907516,100,100,100,100,90.51048283,100,100,20.21676696,7.439124779,,100,100,100,100,,3.709447903,100,99.864962,,100,90.77760478,,99.61,100,74.32310822,100,100,82.27957333,100,100,4.415099303,59.91913485,31.59320302,,88.31065881,100,100,100,67.06816744,9.669784861,22.61743618,100,100,100,100,54.20742305,100,81.97818567,50.40650361,98.50801034,80.49784463,90.02316667,100,100,100,100,100,100,23.62353225,96.09166939,100,76.19552239,100,35.37254756,100,100,5.351361729,100,100,100,100,60.16496737,9.853278791,78.17538872,2.904734133,100,96.94148763,100,98.6766207,100,100,35.46782756,92.46287924,100,100,77.56764421,99.33695253,15.95887894,99.9,76.28281475,19.45706264,97.9082325,100,100,100,100,100,99.38198775,23.52981651,100,100,100,100,100,100,52.88517762,93.23009296,100,100,99.07033081,71.4289689,13.99769893,18.63738182
2018,Rural,98.30960335,100,98.96194592,,100,7.333448635,99.99963574,100,99.9,100,100,100,100,100,100,89.08300721,100,100,100,86.51377297,16.67369254,100,99.95374415,77.58667107,100,28.9598759,98.4109076,100,100,100,,2.964105,91.22655358,89.42852772,26.27653493,100,100,2.187477212,2.280336015,100,100,100,92.61667866,75.61530018,1,11.64787936,98.93194625,40.26387863,100,97.96984062,100,100,100,100,25.11277573,100,95.90138388,96.93596583,100,92.62358161,2.641248002,34.61312366,100,69.67434859,32.7436909,100,98.6782509,100,100,100,22.10940414,34.83018082,100,100,68.27960814,100,100,100,,100,91.57864895,19.6652011,12.05589575,89.27555128,1.570892892,81.88526762,100,100,100,92.82535211,96.81340796,100,99.9,100,100,100,100,96.65954029,100,98.89147575,100,51.75111007,100,58.64540955,100,100,100,100,97.23783949,100,100,37.71324522,7.318616021,,100,100,100,100,,11.40595071,100,100,25.40293038,100,96.44358543,,99.29111262,98.28820802,76.27176224,100,100,94.62948751,100,96.10400554,7.993288094,54.71817399,33.48694254,,93.46991026,100,100,100,69.3479938,11.69820261,30.95084587,100,100,100,100,56.8579061,100,85.33779764,55.36416185,99.11905515,81.7999811,91.70230292,100,100,100,100,100,100,23.54536961,99.99417599,100,55.74170195,100,41.42455422,100,100,6.431515434,100,100,100,100,64.02352259,10.50456697,78.65895513,4.695468863,100,99.4932298,100,99.34083931,100,100,37.3041465,94.28579876,100,100,69.45765521,99.33723822,17.96598752,99.73018342,84.25224852,26.32275182,98.88868877,100,99.57799065,100,100,100,99.73163379,34.15425977,100,100,100,100,100,100,51.01318383,99.22237361,100,100,99.96267778,48.69834884,11.33202583,19.35834852
2019,Rural,96.90219005,100,98.68105625,,100,,100,100,100,100,100,100,99.97810588,100,100,88.85359849,100,100,100,87.83975241,17.3715563,100,100,87.88643041,100,27.57750522,98.48208866,100,100,100,,3.09191158,95.94438678,90.90677232,24.01718975,100,100,1.531561991,,100,100,100,98.76309004,78.24008698,1,12.6721083,98.86599472,41.8933065,100,99.46314716,100,100,100,100,24.98939161,100,100,100,100,100,2.161059207,36.6856582,100,72.94221536,36.27945421,100,100,100,100,100,24.15262729,27.58519104,100,100,70.00862423,100,100,100,,100,93.98563054,16.38510842,12.90891563,90.22532283,0.978257215,82.91820762,100,100,100,96.66598207,97.52716915,100,100,100,100,100,100,98.5999632,100,100,100,61.69374128,100,61.47065071,100,100,100,99.98721822,100,100,100,32.16156055,7.623370441,,100,100,100,100,,4.087883058,100,100,15.26454364,100,100,,100,100,78.07065938,100,100,97.21927462,100,98.91909421,4.936479851,57.50790592,34.9684358,100,88.81470069,100,100,100,71.41772373,12.61638792,25.54977601,100,100,100,100,58.65525499,100,87.65309683,60.44653782,100,92.4505882,93.54532594,100,100,100,100,100,100,26.20877542,99.02372252,100,68.50749249,100,47.82383896,100,100,1.500844399,100,100,100,100,68.22146041,11.11769339,79.22721328,5.128661094,100,100,100,100,100,100,39.02911574,95.60622257,100,100,76.37150469,99.83112799,19.00152634,99.9,92.34816178,23.62500604,97.9191975,100,100,100,99.9,100,100,31.79895533,100,100,100,100,100,100,54.42644254,100,99.05320962,100,100,60.63289394,13.9394425,20.05184902
1990,Total,,,,,100,,,,,,100,100,,100,100,,100,100,100,,,100,,,,,87.475116,91.61829376,100,100,,,,,,100,99.91555023,,,,92.257427,,89.9,,,,,36.65949249,,93.45767975,100,100,100,100,,,,,,,,,100,,,100,,100,100,100,,,,100,,100,100,100,,99.92514038,,,,,,,100,100,100,,,,,100,100,100,100,70.334586,100,96.8,,,,,99.97992706,,100,,,100,,,,,100,100,100,,,,,,,100,,,,,,,100,,,,,,,,,100,99.92514038,100,,,27.3,,99.94860077,100,100,,,70.19,,,,,100,100,100,100,100,100,,,100,,100,,,,,100,100,100,100,,,,,100,,,,,,32.8,,100,100,,,,,,,,93.16667175,,,,88.7,,,,100,100,100,,,,,,100,,,13.9,
1991,Total,,,,,100,,,,,,100,100,,100,100,14.29,100,100,100,67,,100,,,,10.1,90.10422516,91.93198395,100,100,,,,,29,100,99.93084717,,,,94.7213974,,90.98419952,,,,,37.78728104,,93.7051239,100,100,100,100,,,78.2,,,69.60788,,,100,,,100,,100,100,100,,,,100,,100,100,100,,99.93928528,,,,,,54.781937,100,100,100,,48.9,,,100,100,100,100,77.23167419,100,97.79415894,,,,,99.98986816,,100,,,100,,,,,100,100,100,,,,,,,100,,,,,,,100,,,,,,,,,100,99.93928528,100,,,34.79286194,,99.96181488,100,100,,,72.15294647,,,,,100,100,100,100,100,100,,78.8,100,,100,,,,,100,100,100,100,,,,,100,,,,,66.8,24.55476379,,100,100,,,,,,,,93.47006226,,,,90.94551849,,5.6,,100,100,100,,,,,,100,,,12.78897762,
1992,Total,,,,,100,,,,,,100,100,,100,100,11.96657467,100,100,100,70.3068161,,100,,59.84659576,,10.6452713,88.803833,92.24576569,100,100,,,,,32.67615509,100,99.94639587,,,,94.560057,,91.30423737,,,,,38.91461563,,93.95266724,100,100,100,100,,,82.07886505,,93.4,75.12730408,,,100,,,100,,100,100,100,,,,100,,100,100,100,,99.95367432,,,,,,58.913112,100,100,100,,66.26383209,,,100,100,100,100,78.02391052,100,97.88723755,,,,,99.99665833,,100,,,100,,,,,100,100,100,,9.2,3.2,,,,100,,,,93.145981,,,100,,,49.2,,,26.4,,,100,99.95367432,100,,4.4,35.68332672,,99.97504425,100,100,,,73.1251297,,,70.1,,100,100,100,100,100,100,2.3,81.12772369,100,,100,,,,,100,100,100,100,,,,,100,,,,,69.08982849,25.428442,,100,100,,,6.8,,,,,93.77354431,,,,91.32684326,,0.036207203,,100,100,100,97.60783386,,,97.820203,,100,,44.1,19.2,28.2
1993,Total,,,,,100,,,,,,100,100,,100,100,14.53930664,100,100,100,71.4197998,,100,,61.20978928,,12.71876431,89.999927,92.56015778,100,100,6.1,,,,33.81801224,100,100,,,,95.20349884,,91.62487793,,,,,40.03924942,,94.20081329,100,100,100,100,,,82.8731308,,95.42431641,76.08103943,,,100,,,100,,100,100,100,,17.7,,100,30.6,100,100,100,,99.9686203,,,,72.376631,,61.100156,100,100,100,50.9,55.43,,,100,100,100,100,78.81674957,100,97.98092651,,10.9,,,99.9994812,,100,,31,100,,,,,100,100,100,,10.31037331,1.328174233,,,,100,,,,95.37493896,,,100,,,55.52347183,,,27,,,100,99.9686203,100,72.064174,4.044450283,36.57439041,,99.98716736,100,100,,,74.09790802,,,64.80953217,65.4,100,100,100,100,100,100,0.01,81.96414948,100,,100,26,,,,100,100,100,100,,,,,100,,,,,70.43152618,26.30272102,,100,100,,,4.166660786,,,,,94.07763672,,,,91.70877075,,0.993453562,,100,100,100,97.7105484,,,98.26727295,,100,,41.11056137,14.21560955,31.15446472
1994,Total,,,,,100,,,,,,100,100,,100,100,17.8,100,100,100,72.53398132,,100,,64.1,,14.79345417,91.52645111,92.87574005,100,100,6.176669598,,,,34.96106339,100,100,,,,95.44604492,,91.94670868,,,,98.10221863,36.5,,94.45014954,100,100,100,100,,,83.66859436,,95.66529846,77.03598022,,,100,,,100,,100,100,100,,18.29841995,,100,32.14800262,100,100,100,,99.9831543,,,,70.68833923,,64.733947,100,100,100,48.84953308,62.8,,,100,100,100,100,79.61077881,100,98.07580566,,2.298414946,,,100,,100,,26.14861107,100,,,,,100,100,100,,10.77324677,1.797202229,,,,100,,,,95.238294,,,100,,,57.53868866,,,28.96110725,,,100,99.9831543,100,68.65791321,4.589141369,37.46665192,,99.99564362,100,100,,,75.07188416,,,66.09657288,68.11633301,100,100,100,100,100,100,0.01,80,100,,100,27.36167336,,90,,100,100,100,100,,,,,100,,,,,71.77442169,27.17819595,,100,100,,,4.935978889,,,,80,94.38291931,86.8,,,92.09189606,,1.951897502,,100,100,100,97.81446075,,18,98.3341217,,100,,42.37266541,14.93042278,28.1
1995,Total,,,,,100,,,,,,100,100,,100,100,19.68896294,100,100,100,73.64995575,,100,,63.94037628,,16.8699398,91.728598,93.19311523,100,100,6.667108536,,,,36.10591507,100,100,3,,,95.69038391,,91.2,,,,98.19374847,42.2695694,,94.70128632,100,100,100,100,,,84.46585846,89.830167,95.5,76.995504,,22.9,100,,,100,,100,100,100,,19.95032501,,100,34.21460724,100,100,100,,100,60.8,,,71.32344818,31.3,66.122022,100,100,100,50.55800629,66.86,,,100,100,100,100,80.40660858,100,98.17247772,99.9,4.471945763,,,100,,100,,25,100,,,,,100,100,100,,11.2379179,2.26802659,,,,100,,,,95.82253265,,,100,,,56.5,,,29.96839714,,,100,100,100,69.34946442,6.2,38.36070633,,100,100,100,,,76.0476532,,77.469114,67.38539886,69.22126007,100,100,100,100,100,100,0.075258829,83.64120483,100,,100,29.00230598,,92.12528992,,100,100,100,100,,,,,100,,,,,73.11911011,28.05546951,,100,100,,,5.707093239,,,,81.74660492,94.69000244,88.7,,,92.47681427,,6.8,,100,100,100,97.92016602,,13.00385571,99,,100,,43.63656998,15.64703274,31.92597389
1996,Total,,,,,100,,,,,,100,100,,100,100,22.26708412,100,100,100,74.76833344,14.5,100,,71,,18.94882202,92.867095,93.51289368,100,100,7.159942627,,,,37.25316238,100,100,3.087579966,,,95.617315,,92.59636688,,,,98.28766632,43.36985016,,94.95481873,100,100,100,100,62,,85.26551056,91.92646027,96.15325165,77.883,,24.71693993,100,,,100,66.9,100,100,100,,21.6046257,,100,36.28360748,100,100,100,,100,67.67890167,,,71.96095276,29.69367599,61.68112,100,100,100,52.26887131,72.39,,,100,100,100,100,85.706045,100,98.27155304,98.60335541,6.647871494,,,100,,100,,31.79107285,100,,,,,100,100,100,100,11.70498276,2.741245747,,,6.2,100,,,,96.093624,,,100,,,61.57510757,,,30.97808456,,17.9,100,100,100,70.04341888,7,39.25716019,,100,100,100,,,77.0258255,11,85.97345734,67,70.32859039,100,100,100,100,100,100,0.408376098,84.4830246,100,,100,30.64533234,,92.50496674,,100,100,100,100,,,57.6,,100,,,,,74.46619415,28.9351368,,100,100,,,9.4,,,,82.48479462,94.99947357,90.4,,,92.86412811,,3.874773026,,100,100,100,98.02826691,99.6,14.84638977,98.47380829,,100,,44.90286636,17.3,32.31502151
1997,Total,,,,,100,,,,,,100,100,,100,100,22.4,100,100,100,75.88969421,18.06005669,100,,67.330431,,21.03069687,93.354139,93.83566284,100,100,7.655770779,1.899384141,,,38.40340042,100,100,3.690220594,2.3,,96.1868515,,92.92538452,,,,98.38458252,44.45660019,,95.21134186,100,100,100,100,56.31235886,,86.06816101,92.32530212,96.40142059,79.91395569,,25.84407425,100,,,100,71.81281281,100,100,100,,23.26192093,,100,38.35560226,100,100,100,,100,68.9023056,,,72.60144806,30.29956055,64.794754,100,100,100,53.98273468,80.3,,,100,100,100,100,82.00605011,100,98.9,98.72103119,8.82679081,,,100,,100,99.8,34.61649323,100,,,,,100,100,100,100,10.9,3.217458963,,,3.621666193,100,,,,96.27970886,,,100,,,63.59751129,6.6,,31.99076462,,16.26917839,100,100,100,70.74036407,6.236388683,40.15660477,,100,100,100,,,78.00698853,2.25112009,86.412854,69.16024,71.43890381,100,100,100,100,100,100,1.054141283,85.32783508,100,,100,32.2,,92,,100,100,100,100,,,68.52000427,,100,,,,,75.81627655,29.81779671,,100,100,,,7.257106781,,,,83.22598267,95.31194305,92,,,93.25443268,,4.840402126,,100,100,100,98.13936615,99.32148743,16.69191933,98.7,78.4,100,97.9,42.6,17.08803558,32.70706177
1998,Total,,,,,100,,,,,,100,100,,100,100,27.43206215,100,100,100,77.0138092,19.17554474,100,,71.2,,23.11532021,94.193812,94.16117859,100,100,8.154346466,3.9,,18.67,40.7,100,100,4.295608997,1.789616823,,97.241124,,93.25715637,,,,98.4842453,45.52711487,,95.4706192,100,100,100,100,56.34375,75,86.87355804,92.726642,96.65233612,81.637983,,26.97395706,100,,,100,73.13360596,100,100,100,,24.92196274,,100,42.6,100,100,100,85.04,100,70.12845612,,,73.24468994,30.90819168,66.859519,100,100,100,55.69934082,80.94,,,100,100,100,100,82.81002045,100,98.4784317,98.84145355,14.5,,,100,,100,99.70155334,37.444664,100,,,,,100,100,100,100,12.64784908,3.696419954,,,5.543251514,100,,,,96.092755,,,100,,,65.62265778,3.438611031,,33.00619125,,20.08240891,100,100,100,69.047103,6.7,41.05879974,,100,100,100,70.46,,78.99089813,4.389128685,87.56529999,72.072063,71.3,100,100,100,100,100,100,2.207452536,86.17539978,100,,100,33.94012451,,93.27305603,,100,100,100,100,,,64.9,,100,,,,,77.16910553,30.70320702,,100,100,,,8.03635788,,,15.3,83.96992493,95.62715912,93.2,,,93.64749146,,5.80877924,,100,100,100,98.25321198,99.41344452,18.54019547,98.4,85.34568787,100,98.84223175,47.44419479,19,33.10185242
1999,Total,,,,,100,,,,,,100,100,97,100,100,30.01504707,100,100,100,78.13704681,20.29015541,100,,70.929888,,25.19906616,94.76296,94.48582458,100,100,6.9,2.624150038,,8.872699738,40.70849609,100,100,4.900120735,2.249965429,,96.69093323,,93.58804321,,,,98.5830307,48.2,,95.72901154,100,100,100,100,56.37426376,79.62141418,91,93.071434,96.90237427,79.129592,,28.10296249,100,,,100,74.45352173,100,100,100,,26.58112907,,100,42.50421143,100,100,100,85.52648926,100,70.9,16.4,,73.88705444,31.51594543,67.394103,100,100,100,60.1,83.73,,,100,100,100,100,84.554112,100,98.58236694,97,13.18924904,,,100,,100,99.73033142,40.2719574,100,,,,,100,100,100,100,13.11977959,4.17450428,,,7.463960171,100,68.52423588,,,96.74449921,,,100,,,67.64692688,4.712772846,,34.02074432,,23.89476204,100,100,100,72.13887024,7.344760895,44.9,,100,100,100,70.29793549,,79.97393036,6.526259899,88.518177,74.078523,71.87417093,100,100,100,100,100,100,3.359886885,87.0220871,100,,100,36.2,,93.65759277,,100,100,100,100,15.7,,70.67778778,,100,,,,,78.52105713,31.58773804,99.62406,100,100,,97,8,,,16.110569,84.71298218,95.9414978,94.2,,,94.03967285,,6.776279449,,100,100,100,98.36618042,99.50453186,19.1,98.9,86.26945496,100,98.93998718,48.71535492,18.53665161,38.4
2000,Total,,100,,,100,,97.45578003,95.44536591,98.9,91.660398,100,100,98.90822245,100,100,32,100,100,100,79,21.5398941,100,31.15,69.963045,100,27.27221298,94.36400604,96.70508575,100,100,9.071893692,2.439689159,,16.6,41,100,100,6,3.186103821,100,97.938687,96.93087006,95.2,39.74314117,6.7,,96.94,48.67458344,100,97,100,100,100,100,56.3621521,80.96955109,88.764932,93.53726196,97.7,84.519249,,29.20424271,100,,12.7,100,75.71011353,100,100,100,73.6,34.3,,100,43.7,100,100,100,85.93244171,100,73.318205,15.46630478,,74.48694611,33.7,67.37645721,100,100,100,59.34104538,86.3,97.9,,100,100,100,100,84.38311005,100,98.85403442,99.47368622,15.14182186,,,100,100,100,99.57141113,42.48462296,100,,4.258760108,,99.8,100,100,100,100,13.23051071,4.8,,83.8,9.607888222,100,68.51438141,,99,98.007132,46,100,100,67.3,100,69.55908966,6.089135647,,36.5,99.33805847,28.91624069,100,100,100,72.77522278,6.481481481,42.93611908,100,100,100,100,70.34899139,97.91555786,81.40141009,8.552684784,89.24497986,72.496495,74.65086365,100,100,100,100,100,100,6.2,87.83878326,100,52.9,100,37.74,100,94.02639008,,100,100,100,100,4.551740646,,72.24764252,,100,,94.86717987,,100,79.84091187,23,95.4648056,100,100,,98.46774194,9.056112289,82.1,,16.95623488,85.57647705,91.29,94.8,,99.6,95.6,,7.318620205,100,100,100,100,97.55148315,99.57293701,22.15377617,98.9,87.80696106,100,99.7,49.18035126,16.7,33.85070419
2001,Total,,100,,,100,20,97.60110474,95.51106347,100,100,100,100,98.62342072,100,100,35.109272,100,100,100,80.2023468,21.9,100,40.09151077,69.258539,99.4,24.8,96.016528,96.89098358,100,100,9.544128418,2.801317215,,15.44084358,46.2,100,100,5.761561871,3.558882475,100,97.13110352,97.21321869,98.47,42.05736542,7.160378456,,98.24978,49.66616821,100,96.21989441,100,100,100,100,56.37202072,82.31006622,89.791362,93.89373016,97.3451767,87.063829,,30.30143547,100,26.9,25.47764397,100,77.01029205,100,100,100,77.13812256,29.86666489,,100,44.8535614,100,100,100,86.32830811,100,73.75078583,16.70739174,,75.09686279,31.542382,64.2,100,100,100,55.8,86.26,98.11628723,,100,100,100,100,87.708112,100,98.94203949,99.65,17.0676403,,,100,100,100,99.57012177,45.27884674,100,,1.270180345,,97.11643982,100,100,100,100,14.8,5.136980057,,87.51950836,10.8,100,70.01934814,22.2,99.24628448,97.14319611,48.41128922,100,100,71.7061615,100,71.36521149,5.7,,35.98637009,99.3480072,24.6,100,100,100,72.22158,8.391811371,43.76881409,100,100,100,100,70.42551422,98.02062225,81.45373535,10.67140293,91.04207,72.113111,75.73733521,100,100,100,100,100,100,5.579493046,88.59172058,100,51.53033447,100,38.77428055,100,94.37985992,,100,100,100,100,7.53202343,,70.2,,100,63.6,93.53,89.9,100,82.41,31.69804192,95.39545441,100,100,,98.62453461,9.996443748,90.45343018,25.6,19.64577484,86.31700134,96.63881683,97.3,,99.72142792,94.79156494,,8.6,100,100,100,100,97.70074463,99.62465668,23.97912407,99.9,88.61237335,100,98.77187347,50.36064148,19.94420624,34.21405029
2002,Total,,100,,,100,26.38386917,100,96.04728699,98,100,100,100,100,100,100,37.88195801,100,100,100,81.06098175,23.4730835,100,44.04301453,63.996855,98.5,31.68865013,96.652996,97.06859589,100,100,10.00807476,3.154657125,58.6,18.73940277,44.06614304,100,100,6.226599216,3.923372984,100,97.33703613,97.4872818,94.93788147,44.8,7.820706367,,98.509188,51.4,100,95.5,100,100,100,100,49.7,87.7,89.749814,94.24191284,97.56305695,87.54906,,32.2,100,25.87891197,26.37947845,100,79.63,100,100,100,77.86385345,31.50168228,99.9,100,46.89822769,100,100,100,86.71588898,100,78.667838,17.94019127,,75.69849396,33.19704437,63.141137,100,100,100,62.3,87.6,98.24790955,,100,100,100,100,86.681291,100,99.5,99.81,18.98517036,,,100,100,100,100,46.3,100,,3.403664827,,95.42716217,100,100,100,100,14.07401752,5.558670044,,88.41437531,13.12046623,100,71.51602936,21.51865578,99.4,97.897085,50.19380188,99,100,72.80158997,100,73.16304016,8.48664856,47,36.96955109,99.34966278,36.07150269,100,100,100,73.90290833,8.913032532,44.59322357,100,100,100,100,70.4937439,98.11740112,82.2257843,12.7818327,91.666443,74.382688,76.81551361,100,100,100,100,100,100,6.699606895,89.33637238,100,52.64903641,100,36.8,100,96.1,,100,100,100,100,10.50401783,7.4,76.7,,100,80.7,95.52306366,90.38272858,100,82.47047424,32.14664078,95.31781006,100,100,86.6,99,10.92848778,91.10829926,23.92528915,21.4203186,87.04923248,96.89418793,97.8,,99.73254395,95.13632202,94.62978316,7.8,100,100,100,100,97.84171295,99.7,25.79618454,99.8,89.1,100,98.83439636,51.53264236,17.4,34.2
2003,Total,,100,,,100,27.4656353,97.86569977,96.33463287,99.22579956,100,100,100,98.97785187,100,100,40.64517975,100,100,100,81.91015625,24.42607117,100,41.1,72.3,100,33.88325882,96.980098,97.23674011,100,100,11.4,3.498532534,63.26335907,19.3,45.16857147,100,100,6.682172775,4.278398991,100,98.782325,97.75187683,95.18396759,46.65977859,8.471570015,,98.695902,51.62330627,100,96.55662537,100,100,100,100,56.36572266,84.965065,89.173808,94.973044,98.8,86.961151,,32.46978378,100,28.69206429,27.27184677,100,80,100,100,100,78.5801239,27.8,100,100,48.3,100,100,100,87.0940094,100,78.512204,19.16352463,,76.29065704,31.6,65.090464,100,100,100,64.02313232,87.94,98.37006378,,100,100,100,100,86.67273712,100,99.09201813,99.92,16,,,100,100,100,99.54150391,48,100,,5.527685165,,93.72841644,100,100,100,100,20.3,6.2,,89.2997818,14.86314678,100,73.00325012,22.90974617,99.21391296,97.50493622,51.9668541,100,100,76.3,100,74.95140839,8.1,45.20727539,37.94327164,99.34185028,42.41,100,100,100,74.45314026,9.424788475,52.2,100,99.99880981,100,100,70.55251312,98.20471191,87.8,14.88279724,92.558399,74.380966,76.6,100,100,100,100,100,100,7.810256004,90.07156372,100,53.75827026,100,42.02547073,100,95.0607605,,100,100,100,100,13.46654797,9.908855438,78.8,,100,75.04402924,95.83739471,90.88391113,100,83.77164459,32.58556747,95.23069763,100,100,92.66165161,100,11.1,91.75370789,27.7,23.18539619,87.77200317,97.14009857,98.4,,99.73419189,95.47160339,95.11444855,10.62820339,100,100,100,100,97.97322083,99.70204163,27.60378265,95.7,90.19715118,100,99.1,52.6951828,18.5,34.91470718
2004,Total,,100,,,100,28.53676033,97.98262787,96.61134338,99.24093628,100,100,100,99.13969421,100,100,40.6,99.99882507,100,100,82.74869537,25.36841774,100,51.91645432,76.04425049,100,36.06723022,96.765107,97.39424896,100,100,10.90639877,3.831767321,65.22930145,25.30695152,47.1,100,100,7.127105236,3.5,100,97.71933746,98.00583649,95.41941833,48.94561005,9.111793518,,98.954779,52.58650208,100,96.70960999,100,100,100,100,56.34719849,86.27719116,90.316567,94.90869904,97.96924591,87.357045,,33.53858566,100,31.4945755,28.1535759,100,80.85640717,100,100,100,79.28574371,34.74214935,99.93,100,50.95799255,100,100,100,87.46147919,100,77.30284882,20.3762188,,76.87217712,34.19499969,67.113528,100,100,100,64.4,89.01,98.48157501,,100,100,100,100,87.41622925,100,99.17343682,99.96,22.79066277,,,100,100,100,99.51182556,53.60709,100,99.9,6.8,,92.01903534,100,100,100,100,14.87966824,6.9,,90.17454529,16.59518623,100,74.47982788,24.29019547,99.18235779,98.597701,53.72926331,99.1,100,74.96286774,100,78.2,10.84630394,46.31351089,38.906353,99.3234024,37.2,100,100,100,74.99273682,9.925904274,46.21246719,99.42,99.99087524,100,100,70.60064697,98.28138733,83.74030304,16.97312164,93.249876,75.692357,87.6,100,100,100,100,100,100,8.910264969,90.79611206,100,54.85686493,100,36.8,100,95.38583374,16.8,100,100,100,100,16.41843796,11.49068165,80.9,,100,76.6280899,96.14108276,91.37445831,100,85.06217957,33.01359177,95.13294983,100,100,92.40216064,98.6827774,11.4,92.38847351,30.75041008,24.93983459,88.48413849,97.37535858,99,,99.72519684,95.79624939,95.40785217,11.71168518,100,100,100,100,98.09409332,99.72536469,29.40073776,99.1,90.9741745,100,98.04,49.59,20.3,35.24966049
